word,freq
breaking,6
shocked,6
comey,6
file,6
fucks,6
records,6
filthy,6
four,6
crawl,6
thief,6
nah,6
climate,6
recently,6
avoid,6
epic,6
earn,6
kennedy,6
sayin,6
admired,6
manbaby,6
higher,6
fools,6
ranking,6
mourns,6
swear,6
magazine,6
respects,6
changing,6
tie,6
crossed,6
morons,6
firearms,6
obtain,6
makeamericagreatagain,6
divisive,6
sworn,6
veteran,6
races,6
outrage,6
interested,6
typed,6
requires,6
prosecuted,6
situation,6
jump,6
suit,6
learned,6
makeamericasafeagain,6
rhetoric,6
bubble,6
toxic,6
desk,6
spelled,6
egomaniac,6
greatawakening,6
link,6
posting,6
dolt,6
endure,6
grab,6
slow,6
bank,6
singular,6
uranium,6
awe,6
treat,6
ate,6
indict,6
lbs,6
daddys,6
moved,6
presidenthillary,6
north,6
judging,6
scary,6
dishonor,6
tapes,6
combined,6
oppose,6
acknowledging,6
entirely,6
hmm,6
destructive,6
reactive,6
universe,6
jfk,6
lived,6
cart,6
planned,6
knees,6
specifically,6
nrabloodmoney,6
mrs,6
disrespectful,6
louder,6
jack,6
hint,6
essence,6
familiar,6
restore,6
lunch,6
pressing,6
spray,6
aid,6
suffering,6
cornered,6
namecalling,6
charlatan,6
psychiatrist,6
bigoted,6
trumplies,6
hire,6
inspiration,6
quiet,6
hang,6
forgotten,6
affect,6
predecessors,6
sweet,6
fooling,6
concentrate,6
fed,6
staring,6
programs,6
awww,6
kelly,6
hunt,6
abuse,6
dad,6
tarnished,6
scale,6
poverty,6
convinced,6
ongoing,6
methinks,6
peter,6
lockthemallup,6
dropped,6
madness,6
bout,6
protects,6
obstructionofjustice,6
regards,6
nazi,6
decisions,6
announced,6
nerve,6
views,6
causes,6
flipping,6
draft,6
abiding,6
crisis,6
arse,6
hoe,6
implementrussiansanctions,6
intimidated,6
insensitive,6
grief,6
average,6
cbs,6
wildest,6
questioning,6
returned,6
sec,6
driver,6
brilliant,6
major,6
ffs,6
spewing,6
events,6
experienced,6
muellerinvestigation,6
creator,6
disgusted,6
ronald,6
cretin,6
mouths,6
accused,6
seat,6
disgraced,6
puerto,6
headed,6
survive,6
offices,6
blessing,6
hahahahaha,6
guarantee,6
truthful,6
governing,6
republic,6
heads,6
faces,6
denying,6
meds,6
papers,6
trumpistheworstpresidentever,6
hopes,5
meaningful,5
dogs,5
reminds,5
fore,5
sharing,5
leftist,5
lashes,5
sanders,5
holidays,5
blind,5
commit,5
courts,5
competition,5
greatly,5
dozens,5
network,5
shared,5
royal,5
trips,5
trumpisatraitor,5
article,5
plug,5
mode,5
blocking,5
fakepotus,5
disappointment,5
fooled,5
spine,5
unbiased,5
courage,5
fitting,5
weasel,5
gen,5
bump,5
basically,5
protesting,5
causing,5
continually,5
pulling,5
brown,5
powers,5
scrotus,5
omarosa,5
ship,5
ring,5
elite,5
compromised,5
lift,5
numerous,5
reelected,5
match,5
types,5
glue,5
trigger,5
cries,5
enoughisenough,5
advantage,5
workers,5
choosing,5
orders,5
grader,5
nut,5
globalist,5
limited,5
circles,5
breath,5
treasonoustrump,5
inflated,5
roosevelt,5
regardless,5
york,5
measures,5
boring,5
cake,5
india,5
mafia,5
shouldve,5
bff,5
refusal,5
options,5
fuckwit,5
hookers,5
validation,5
uphold,5
centered,5
racial,5
finest,5
couldve,5
difficult,5
unbelievably,5
saddest,5
expelled,5
hired,5
stones,5
quickly,5
ryan,5
loans,5
refer,5
blown,5
owed,5
salute,5
retard,5
timesup,5
burger,5
cheese,5
wide,5
warning,5
sacrifices,5
plain,5
benghazi,5
liars,5
pattern,5
lockherup,5
achievements,5
duck,5
maggot,5
cap,5
relax,5
bridge,5
stopping,5
rolled,5
unnecessary,5
elementary,5
sandy,5
threaten,5
crack,5
bitter,5
convince,5
godblessamerica,5
priority,5
borders,5
secretary,5
kicked,5
brainwashed,5
noise,5
uncaring,5
useful,5
supreme,5
classic,5
translation,5
choices,5
april,5
agency,5
clubs,5
limit,5
psychotic,5
baboon,5
abuser,5
predictable,5
deficits,5
plea,5
insurance,5
guards,5
drunk,5
selfcentered,5
despise,5
frances,5
grin,5
encourage,5
bragged,5
faced,5
touch,5
stir,5
buildthewall,5
frozen,5
vacations,5
degenerate,5
trumplethinskin,5
mere,5
necessary,5
wig,5
shouting,5
stomach,5
nrapuppet,5
fails,5
stayed,5
messages,5
task,5
gee,5
lover,5
learning,5
dance,5
block,5
stepped,5
doofus,5
dedication,5
lash,5
depends,5
exposing,5
pulled,5
comb,5
despised,5
posing,5
achieve,5
wreck,5
replied,5
xenophobic,5
switch,5
marjory,5
stoneman,5
systems,5
conservative,5
source,5
intended,5
raised,5
darkness,5
jan,5
required,5
gunfree,5
zones,5
packing,5
resident,5
trumptrain,5
assclown,5
tweeter,5
utterly,5
cards,5
rated,5
selfreflection,5
broward,5
ave,5
heavy,5
pettiness,5
deluded,5
declare,5
blatant,5
rent,5
friday,5
gerrymandering,5
ride,5
flaws,5
path,5
floridashooting,5
psychological,5
tactics,5
cases,5
spare,5
ending,5
damned,5
intel,5
hurry,5
groups,5
jared,5
early,5
killings,5
videos,5
aide,5
congressional,5
bwahahaha,5
original,5
kindly,5
nitwit,5
net,5
noticed,5
mob,5
refused,5
describing,5
fart,5
mclaughlin,5
authority,5
bitching,5
balding,5
rat,5
trumpcolluded,5
belittling,5
briefing,5
heat,5
trumpster,5
crush,5
chicken,5
purpose,5
inward,5
failures,5
reminding,5
thoughtful,5
outcome,5
claiming,5
libtards,5
soldiers,5
pity,5
crybaby,5
avenue,5
heal,5
worship,5
bear,5
inferior,5
finished,5
bash,5
draw,5
released,5
trolltrump,5
insight,5
speed,5
tireless,5
shield,5
kiss,5
terrorists,5
waking,5
exclusive,5
mutually,5
strategy,5
staying,5
earlier,5
entertainment,5
sob,5
stepping,5
resources,5
insecureyou,5
korea,5
distract,5
sociopathic,5
prevented,5
lessons,5
relevant,5
vulnerable,5
hundreds,5
killers,5
hundred,5
duh,5
pie,5
friggin,5
voices,5
movie,5
tuesday,5
insanity,5
regard,5
claimed,5
examples,5
machine,5
worries,5
australia,5
director,5
soooo,5
twit,5
comforting,5
standards,5
luckily,5
souls,5
protected,5
interviewed,5
movement,5
disparage,5
talked,5
lovely,5
directly,5
icon,5
politically,5
wed,5
organization,5
wet,5
temper,5
doth,5
rape,5
shady,5
regulation,5
adversaries,5
sources,5
rip,5
bruh,5
ridden,5
differently,5
ultimate,5
predecessor,5
welcome,5
thinskinned,5
web,5
temporary,5
pawn,5
wishes,5
cia,5
embassy,5
fyi,5
replace,5
rot,5
consumed,5
alternativefacts,5
data,5
paper,5
horror,5
lmfao,5
responsibilities,5
africa,5
university,5
growing,5
playboy,5
paranoia,5
severe,5
hats,5
funeral,5
yrs,5
accusing,5
meme,5
fdr,5
messed,5
roy,5
fought,5
sycophants,5
handlers,5
terrified,5
impeachnow,5
daytona,5
acknowledge,5
standard,5
shocking,5
pieces,5
doj,5
medicare,5
mins,5
drinking,5
branch,5
christians,5
brat,5
almighty,5
test,5
actor,5
rank,5
payer,5
shooters,5
stillwithher,5
remotely,5
rodham,5
comparison,5
terms,5
lild,5
olympics,4
winter,4
goodbye,4
unwitting,4
exchange,4
hussein,4
sensitive,4
links,4
sensible,4
damaged,4
bernie,4
partner,4
deeply,4
birthdays,4
lowered,4
debates,4
merely,4
express,4
rambling,4
reverse,4
godspeed,4
bullets,4
knife,4
disrespecting,4
fucktard,4
crash,4
heading,4
rotting,4
compass,4
stays,4
screen,4
smoke,4
inspirational,4
lieing,4
target,4
dem,4
trail,4
gunman,4
omfg,4
obstruct,4
reaching,4
teeny,4
pandering,4
shock,4
horse,4
gaslighting,4
flash,4
pope,4
dickhead,4
mcmasters,4
narcissists,4
preach,4
fashion,4
partying,4
praised,4
suited,4
tight,4
mexican,4
hitler,4
army,4
therefore,4
banned,4
condition,4
wouldve,4
retweeted,4
fixing,4
humiliated,4
century,4
pornstar,4
beg,4
sends,4
sheep,4
contractors,4
pays,4
asswipe,4
nato,4
signals,4
payers,4
charitable,4
lips,4
wrapping,4
rarely,4
reflexive,4
glory,4
brand,4
appropriately,4
smack,4
fitness,4
arm,4
hall,4
accomplishment,4
faults,4
seemed,4
stink,4
finds,4
curious,4
obummer,4
adjectives,4
industry,4
sincerely,4
surrounded,4
particularly,4
faith,4
presidentsdayweekend,4
obtained,4
mankind,4
glass,4
minimum,4
owning,4
june,4
depth,4
allegiance,4
funds,4
mans,4
mandated,4
yard,4
believing,4
board,4
yelling,4
wealthier,4
exposes,4
needy,4
commitment,4
schoolyard,4
schedule,4
backing,4
shoulders,4
strict,4
infantile,4
exploit,4
doctor,4
washed,4
fame,4
moneylaundering,4
continuously,4
evident,4
tinyhands,4
places,4
flawed,4
documents,4
whiney,4
adulterous,4
handled,4
unifying,4
measure,4
bonus,4
progressive,4
pair,4
preventing,4
dung,4
lyin,4
nickname,4
spur,4
bull,4
raped,4
realdonaldtrump,4
sport,4
aww,4
repeating,4
psych,4
moon,4
laying,4
scam,4
baron,4
govern,4
iranian,4
economic,4
represents,4
ethics,4
shaking,4
flu,4
nicknames,4
toss,4
michelle,4
brief,4
racists,4
increase,4
panties,4
deeper,4
constitutional,4
ends,4
pissing,4
backed,4
reasonable,4
trumprussiacoverup,4
syndrome,4
additional,4
relaxing,4
neck,4
respectful,4
hmmmm,4
recorded,4
fascist,4
designed,4
catastrophe,4
kkk,4
opponents,4
upcoming,4
suddenly,4
rightfully,4
fears,4
invited,4
reporters,4
vegas,4
individuals,4
station,4
benedict,4
travesty,4
reversed,4
reputation,4
dereliction,4
tense,4
request,4
patriotic,4
donations,4
bang,4
minions,4
fence,4
admitting,4
whatistrumphiding,4
andor,4
creating,4
area,4
unpresidented,4
denigrate,4
grave,4
liberalismisamentaldisorder,4
bullied,4
putz,4
comedy,4
hunting,4
legislators,4
root,4
fing,4
overall,4
carefully,4
sham,4
extreme,4
recognized,4
signal,4
restraint,4
whitewater,4
shred,4
solved,4
frightened,4
quality,4
wing,4
cowards,4
innocence,4
tree,4
quotes,4
intention,4
funded,4
ice,4
mil,4
plz,4
cleaning,4
intervention,4
lashing,4
elses,4
productive,4
vampire,4
assets,4
vice,4
received,4
core,4
window,4
sweetie,4
crumbs,4
income,4
fly,4
jury,4
threads,4
doubtful,4
officers,4
gitmo,4
intend,4
sheriff,4
seven,4
representatives,4
coup,4
spirit,4
chew,4
spit,4
capacity,4
par,4
tan,4
presidentobama,4
europe,4
reaction,4
viewers,4
includes,4
exposure,4
literate,4
solutions,4
song,4
loathe,4
survey,4
settle,4
deez,4
thread,4
tears,4
obsession,4
violent,4
medication,4
rules,4
british,4
deflection,4
diaper,4
rosenstein,4
scheme,4
rounds,4
widdle,4
stablegenius,4
versus,4
pics,4
devil,4
relentless,4
hatefilled,4
prime,4
tremendously,4
chain,4
lottery,4
migration,4
numbered,4
sean,4
attempts,4
trumpiseviltrumpisevil,4
vision,4
likewise,4
scream,4
obamacare,4
judgment,4
returning,4
realizing,4
refecting,4
manner,4
disagrees,4
fiction,4
los,4
rallies,4
insightful,4
understands,4
incarcerated,4
banging,4
central,4
unwilling,4
slogan,4
emphasis,4
bible,4
revealing,4
ars,4
surround,4
deaf,4
ponder,4
combover,4
spoke,4
cheap,4
finances,4
competency,4
junk,4
respectfully,4
rattled,4
vomit,4
drivers,4
mainly,4
memory,4
oprahwinfrey,4
active,4
fuckdonaldtrump,4
nras,4
semi,4
endorsed,4
depression,4
moronsaregoverningamerica,4
occurred,4
wth,4
fking,4
bucket,4
unworthy,4
needing,4
mask,4
relationships,4
slightest,4
shower,4
dumpster,4
circus,4
factual,4
dodger,4
billionaires,4
feet,4
manage,4
shortly,4
frankly,4
naysayers,4
hail,4
synonymous,4
audacity,4
wished,4
putinspotus,4
richard,4
crowds,4
product,4
taught,4
beneath,4
topic,4
table,4
loose,4
sky,4
sympathy,4
poster,4
persist,4
fck,4
explained,4
improving,4
justify,4
whatsoever,4
tits,4
laziest,4
palm,4
influenced,4
equal,4
unity,4
drama,4
whenever,4
fully,4
dancing,4
monday,4
sessions,4
strange,4
imprisoned,4
judas,4
clothing,4
key,4
spurshow,4
stone,4
pesos,4
member,4
commas,4
inbred,4
google,4
urself,4
tone,4
added,4
tough,4
photos,4
pompous,4
abomination,4
cast,4
spring,4
senator,4
parody,4
clock,4
ensuring,4
admission,4
permanent,4
fortune,4
fabulous,4
merry,4
dimwit,4
sounding,4
digging,4
cyberbullying,4
flotus,4
grandpa,4
manipulate,4
offering,4
punch,4
wit,4
radar,4
patriotism,4
luke,4
weinstein,4
hidden,4
fraudulent,4
properly,4
psychology,4
distracting,4
anthem,4
assuming,4
melting,4
chosen,4
gaining,4
clothes,4
grotesque,4
homeless,4
votethemout,4
forgetting,4
relations,4
discuss,4
kindness,4
trusted,4
urgent,4
practically,4
presence,4
relationship,4
taste,4
lier,4
tied,4
assistance,4
trait,4
intimidate,4
cult,4
sleazy,4
projections,4
flying,4
roles,4
library,4
destruction,4
rankings,4
wang,4
expense,4
maniac,4
midterm,4
youdont,4
assure,4
filling,4
saturday,4
antibullying,4
youand,4
apostrophes,4
warm,4
explains,4
instability,4
uselessdotardmurderertraitor,4
final,4
nominated,4
pushed,4
hoped,4
economy,4
bitchyoure,4
humiliation,4
movies,4
grasp,4
sea,4
ahh,4
lingering,4
provide,4
steps,4
knock,4
wee,4
robertmueller,4
concept,4
tangled,4
puzzle,4
drip,4
chasing,4
commenting,4
solely,4
gullible,4
calm,4
trashing,4
session,4
divisiveness,4
lyingdonald,4
parklandstrong,4
lesson,4
memorial,3
athletes,3
treasure,3
david,3
ditto,3
hahahahahaha,3
generic,3
deeds,3
pause,3
nazis,3
ruse,3
daymaga,3
renamed,3
grownups,3
sweat,3
challenging,3
infidelity,3
gopcomplicit,3
pinky,3
relief,3
fairly,3
criticized,3
becuz,3
cancer,3
struggling,3
assholes,3
heartbroken,3
honouring,3
mates,3
mustve,3
coverage,3
deportation,3
overwhelming,3
tha,3
mouthing,3
logical,3
apparent,3
countrymen,3
lockthemup,3
screwing,3
skeletons,3
spill,3
misses,3
assist,3
envy,3
cousin,3
russiacollusion,3
eric,3
feeding,3
spoon,3
teens,3
demanding,3
bozo,3
unglued,3
enacted,3
colluder,3
comin,3
historians,3
responders,3
appreciated,3
generally,3
youkilis,3
secured,3
formed,3
pierce,3
harvey,3
offspring,3
hicks,3
lacks,3
weaken,3
rear,3
clip,3
span,3
text,3
stream,3
traditional,3
fresh,3
dishonored,3
horribly,3
soviet,3
deceit,3
donating,3
gifts,3
propose,3
annoying,3
questionable,3
condos,3
promoting,3
accordingly,3
alert,3
upside,3
pride,3
faculty,3
inspiring,3
cats,3
tougher,3
previously,3
paint,3
punishing,3
pounds,3
gosh,3
poison,3
evildoer,3
celebrates,3
unraveling,3
banner,3
uniform,3
disturbing,3
placement,3
deemed,3
trap,3
diplomats,3
itd,3
hugely,3
misspelled,3
stocks,3
shitholedonnie,3
owners,3
ownership,3
speaker,3
pimple,3
taint,3
corner,3
planes,3
fatso,3
toward,3
nba,3
yah,3
dat,3
prosperity,3
cmon,3
geez,3
munich,3
disingenuous,3
toy,3
grew,3
demanded,3
atcha,3
pregnant,3
denounce,3
undoubtedly,3
chicago,3
cup,3
brothers,3
pen,3
heed,3
breakdown,3
folk,3
rush,3
batshitcrazy,3
institutionalized,3
graduated,3
raping,3
substance,3
wore,3
fist,3
beating,3
cycle,3
formal,3
tub,3
perp,3
wednesday,3
tagged,3
madman,3
beliefs,3
constituents,3
schumer,3
warren,3
waters,3
pissant,3
flags,3
underwear,3
imposter,3
cheers,3
despises,3
manchurian,3
romney,3
wiener,3
isis,3
heap,3
bonds,3
involvement,3
suspect,3
controlled,3
callous,3
deceitful,3
senators,3
unsafe,3
green,3
yay,3
bait,3
hillarywon,3
repulsive,3
smdh,3
tyranny,3
eliminate,3
mistakes,3
desire,3
weakness,3
daughters,3
devoted,3
kidnapping,3
pathetically,3
backs,3
underlying,3
understood,3
narcissus,3
hallmark,3
appeal,3
thousand,3
collapsing,3
futile,3
refusing,3
unanimously,3
endorse,3
perform,3
disrespected,3
proceeded,3
statesman,3
decade,3
gated,3
review,3
lines,3
weaknesses,3
homeland,3
negativity,3
showers,3
alas,3
obstructing,3
provoke,3
sometime,3
stall,3
handling,3
guided,3
lackey,3
picks,3
lining,3
obamagate,3
lightly,3
arrests,3
trafficking,3
tiresome,3
anti,3
perverted,3
dumpy,3
truman,3
authorities,3
diversion,3
buttercup,3
consistently,3
getout,3
poop,3
pals,3
hug,3
wedding,3
smaller,3
activities,3
reckoning,3
quoted,3
groupies,3
arnold,3
collection,3
favour,3
prosecute,3
residence,3
atleast,3
farce,3
minorities,3
saint,3
deed,3
judicial,3
becomes,3
stripped,3
nowhere,3
noose,3
tightening,3
enforced,3
thetwit,3
thankyou,3
broadcast,3
expected,3
insecured,3
checking,3
bomb,3
files,3
pleas,3
slamming,3
driven,3
fla,3
film,3
troops,3
sheriffs,3
homophobic,3
playmates,3
pornstars,3
usefulidiot,3
putinspuppetbitch,3
pic,3
trumptraitor,3
dam,3
illegitimacy,3
content,3
faker,3
yada,3
diapers,3
overtime,3
sunday,3
networks,3
norm,3
chin,3
cage,3
routine,3
fields,3
tht,3
concerning,3
salesman,3
aides,3
monstrous,3
union,3
medicaid,3
wanting,3
conclusions,3
deflective,3
grabbed,3
imo,3
primary,3
healing,3
excrement,3
peice,3
oranges,3
firm,3
revered,3
jtrump,3
millionaire,3
brink,3
fib,3
molested,3
philanthropist,3
spirited,3
parenthood,3
escaped,3
independence,3
audit,3
irs,3
diplomacy,3
swore,3
warped,3
acquire,3
ugliest,3
complex,3
friendly,3
tirelessly,3
perpetrator,3
ticket,3
communication,3
proposals,3
mrtrump,3
gigantic,3
strikes,3
knob,3
favors,3
dirtbag,3
mockery,3
emotion,3
deleted,3
followed,3
grand,3
sunk,3
putrid,3
nap,3
thrilled,3
prevail,3
assaults,3
center,3
environmental,3
reminded,3
reelection,3
viable,3
manager,3
stupidpresident,3
battle,3
plate,3
promote,3
dayto,3
awareness,3
undeniable,3
sanity,3
physically,3
burried,3
confess,3
fcking,3
section,3
squirm,3
uber,3
reasoning,3
stead,3
weave,3
abt,3
restricted,3
hooker,3
stoop,3
executed,3
sway,3
junior,3
brainwashing,3
wash,3
smug,3
plays,3
dost,3
monitoring,3
dunce,3
discovered,3
faggot,3
bedroom,3
honey,3
tips,3
carted,3
footsteps,3
faster,3
canadian,3
realizes,3
undermine,3
accidentally,3
seized,3
transfer,3
islam,3
frantic,3
reach,3
pennsylvania,3
growup,3
naked,3
blacks,3
bimbo,3
celebratory,3
privilege,3
linked,3
luv,3
cow,3
hoover,3
visa,3
limp,3
pacifier,3
empire,3
toupee,3
penalties,3
seats,3
painful,3
dealt,3
german,3
direction,3
raise,3
welcomed,3
compare,3
consciousness,3
dayi,3
remain,3
smiles,3
satanic,3
existing,3
stolen,3
cried,3
por,3
insert,3
dumber,3
dumbfuck,3
inane,3
trademark,3
effing,3
benefits,3
advertising,3
sight,3
refelct,3
rabid,3
humor,3
basement,3
cheats,3
fucker,3
triple,3
chip,3
nevermypresident,3
medal,3
veterans,3
ears,3
stories,3
demented,3
cohen,3
hush,3
scotland,3
honorably,3
represented,3
psychologically,3
troubled,3
harbor,3
pearl,3
firing,3
inherited,3
debts,3
survivor,3
abroad,3
blackmailing,3
oliver,3
tonight,3
particular,3
pack,3
forth,3
disrespect,3
handicapped,3
dentures,3
grasping,3
selective,3
gossip,3
submit,3
shamed,3
thug,3
barrack,3
declared,3
inaccurate,3
fewer,3
regulations,3
rubber,3
senior,3
imposing,3
brings,3
promoted,3
swayed,3
degraded,3
species,3
shape,3
wether,3
socalledpresident,3
buckets,3
contribute,3
practicing,3
pale,3
comprehend,3
interfere,3
entertain,3
channels,3
hater,3
relecting,3
vulgar,3
hillbilly,3
pool,3
cotton,3
leftists,3
escort,3
denial,3
warrant,3
journalists,3
proudly,3
liberty,3
dragged,3
braggart,3
volumes,3
defective,3
inhumane,3
latinos,3
asset,3
rallys,3
rose,3
confirm,3
holder,3
fourth,3
oligarchy,3
trumpers,3
rude,3
filth,3
shattered,3
discussing,3
leaves,3
bitches,3
psychologist,3
treated,3
chair,3
funniest,3
childlike,3
pussygrabbing,3
happily,3
inconsiderate,3
feeble,3
twitler,3
increased,3
globe,3
tsk,3
thamendment,3
shitbag,3
hotel,3
abusing,3
boyfriend,3
critic,3
argument,3
loop,3
wheel,3
russiayou,3
beats,3
camera,3
remaining,3
dumbasses,3
burning,3
abetting,3
aiding,3
noble,3
harassment,3
counts,3
floors,3
hollow,3
detract,3
suppression,3
wave,3
method,3
cooperating,3
spied,3
sigh,3
contact,3
jumped,3
herr,3
trumpf,3
panther,3
veto,3
correction,3
ahhh,3
sore,3
goat,3
possess,3
heating,3
cock,3
fuckyou,3
beach,3
joint,3
lonely,3
cute,3
seniors,3
parasite,3
egomaniacal,3
deported,3
confuse,3
mis,3
classmates,3
stability,3
sins,3
losertrump,3
bent,3
sided,3
stricter,3
oki,3
perspective,3
trumpfail,3
kindergarten,3
observe,3
arrogance,3
happiness,3
narrative,3
kellyanne,3
bushs,3
chat,3
younger,3
management,3
yeahyou,3
masses,3
coke,3
trillion,3
insignificant,3
baffoon,3
trade,3
mission,3
donnies,3
rus,3
genitalsmake,3
grabbem,3
handicapcurse,3
kidsinsult,3
shamelie,3
toilets,3
frustrated,3
define,3
hurl,3
aisle,3
russiasanctions,3
obsessively,3
peepee,3
benefited,3
wrongdoing,3
identify,3
rearview,3
restrictions,3
suggests,3
beer,3
deliver,3
noone,3
properties,3
talent,3
slam,3
photoop,3
antiamerican,3
equally,3
writes,3
locktrumpup,3
priceless,3
whoever,3
misconduct,3
determined,3
spineless,3
shameonyou,3
evidently,3
assange,3
profound,3
secrets,3
fatass,3
ham,3
influential,3
immediate,3
midterms,3
code,3
neveragainmsd,3
melanias,3
barrel,3
pinocchio,3
tangerine,3
allows,3
phase,3
purchasing,3
steaming,3
gang,3
explanation,3
egotist,3
stinky,3
cartoonpresident,3
twitting,3
flips,3
treachery,3
smedia,3
therapy,3
instance,3
addressing,3
obamaera,3
metoo,3
owner,3
store,3
ohh,3
reduce,3
nature,3
growth,3
degree,3
carrying,3
emperor,3
felicia,3
religion,3
nullifyelection,3
rubles,3
moore,3
respectable,3
depend,3
wildly,3
birther,3
slowly,3
drag,3
unfortunate,3
exist,3
progress,3
therapist,3
massacres,3
award,3
emmy,3
obsessing,3
rate,3
enterprise,3
famous,3
polling,3
epitome,3
russiasanctionsnow,3
combat,3
market,3
occupied,3
bow,3
jefferson,3
nrawhore,3
van,3
gazing,3
dumbold,3
puttin,3
supremacists,3
miserably,3
nikolas,3
surface,3
thanksobama,3
coats,3
option,3
ilk,3
offense,3
confederate,3
inform,3
abolish,3
breathe,3
killary,3
profile,3
soap,3
boob,3
delivered,3
embarassing,3
animals,3
privileged,3
frequent,3
recognition,3
training,3
published,3
mango,3
fatnixon,3
switzerland,3
solving,3
fortunate,3
eagles,3
befitting,3
memories,3
commanderinchief,3
selfserving,3
recipients,3
crooks,3
advisor,3
waving,3
touched,3
eloquent,3
untrue,3
replaced,3
apologizes,3
lincolns,3
town,3
wwii,3
personnel,3
accepting,3
daypresidents,3
ohhhhh,3
unhappy,3
occasion,3
assaulted,3
band,3
emotional,3
painted,3
openly,3
confront,3
contrary,3
entitled,3
expert,3
settlement,3
divisions,3
reporting,3
entered,3
fuk,3
heaven,3
hosts,3
imprisonment,3
shaming,3
committing,3
amend,3
updates,3
generous,3
illnesses,3
laid,3
raging,3
parklandschoolshooting,3
presidentkeep,3
decorum,3
schoolshootings,3
familys,3
negotiation,3
sponsored,3
delay,3
headquarters,3
lbj,3
associated,3
tirade,3
todos,3
copy,3
daynot,3
conspire,3
soft,3
misleading,3
stores,3
trolling,3
shite,3
searching,3
zhang,3
asks,3
moments,3
distractions,3
endless,3
adolescent,3
pain,3
violation,3
survived,3
population,3
approaching,3
escape,3
trophy,3
assessment,3
presenting,3
yaaaa,3
elegant,3
pas,3
qui,3
skank,3
embodiment,3
threatens,3
huffington,3
towels,3
shoe,3
cuck,3
syllable,3
inaugural,3
tap,3
clause,3
hoo,3
resume,3
accomplice,3
struck,3
para,3
praises,3
empathetic,3
afford,3
relocated,3
melt,3
deserving,3
bases,3
grandson,3
btch,3
anyways,3
engaged,3
miami,3
someones,3
del,3
amounts,3
couch,3
lard,3
seventeen,3
homework,3
stuffing,3
unfittoserve,3
severely,3
opponent,3
increasingly,3
kills,3
plant,3
entities,3
obfuscate,3
sacred,3
terrific,3
spite,3
thestorm,3
impeachyouyouyou,3
marchtrump,2
tickets,2
mentions,2
netanyahu,2
ousted,2
competing,2
invite,2
salary,2
incontrovertible,2
odds,2
bark,2
sesame,2
warmonger,2
baker,2
saddam,2
shitless,2
suggested,2
hogg,2
indication,2
prayfordouglas,2
advertise,2
lib,2
celeb,2
solemnly,2
confronting,2
diminished,2
abandoned,2
doprah,2
siberia,2
loathsome,2
meat,2
cognitive,2
kellyann,2
nrastooge,2
nwo,2
industrialized,2
busted,2
pleasure,2
indicttrump,2
rtd,2
identical,2
haiti,2
pre,2
borderline,2
bushes,2
cholesterol,2
diss,2
placeholder,2
malaria,2
shoving,2
weenie,2
vaunted,2
olympic,2
horses,2
boots,2
qualifications,2
assisted,2
disinformation,2
humane,2
repent,2
device,2
wan,2
youyour,2
hopeless,2
serial,2
noted,2
trumpanzee,2
arrived,2
baldy,2
tails,2
decides,2
permanently,2
benedictdonald,2
itmfa,2
nevertrump,2
lawyers,2
hindsight,2
multi,2
comrades,2
soothe,2
conclude,2
powerless,2
accts,2
inadequacies,2
handguns,2
pieceofshit,2
janitor,2
resisttrump,2
outright,2
turns,2
shitgibbon,2
chimp,2
daniel,2
anointed,2
heritage,2
tongue,2
assassinated,2
tremendous,2
donaldi,2
tons,2
corporate,2
pussygrabberinchief,2
forgo,2
enablers,2
deficient,2
symbolic,2
birth,2
christianim,2
mouse,2
tou,2
declaring,2
halfwit,2
leaps,2
follower,2
sheesh,2
medias,2
researching,2
weiter,2
eres,2
espaol,2
bygone,2
verge,2
disrupt,2
invade,2
rebuild,2
ussr,2
smearing,2
tossing,2
countrybut,2
anthony,2
beef,2
nigga,2
characters,2
judgement,2
spoiler,2
pit,2
issuing,2
reacting,2
oxygen,2
gtfo,2
wong,2
presidentso,2
tradition,2
begins,2
journalism,2
grifting,2
normalcy,2
bromance,2
duke,2
indicates,2
yesterdays,2
spilling,2
wthe,2
bird,2
thereof,2
expensive,2
sympathetic,2
directive,2
dahhhhhh,2
misled,2
connected,2
pleaded,2
violating,2
criminally,2
improper,2
possession,2
legislative,2
hella,2
nod,2
undermining,2
fixated,2
dang,2
insincere,2
trumpcollusion,2
changes,2
classroom,2
projected,2
teaching,2
six,2
sinking,2
gentleman,2
feds,2
cyberattacks,2
prays,2
thoroughly,2
deport,2
doctors,2
hence,2
belief,2
revolve,2
bride,2
hilliary,2
dared,2
dotards,2
harrison,2
henry,2
william,2
tinytrump,2
chemicals,2
koch,2
witnessing,2
daft,2
fried,2
rays,2
stares,2
suspicious,2
encouraging,2
banassaultweapons,2
maralargo,2
spoons,2
freely,2
gladly,2
wifes,2
threatening,2
unknown,2
unacceptable,2
slapped,2
escalator,2
rode,2
shhhh,2
kim,2
ripped,2
nearer,2
buffon,2
falsely,2
smallhands,2
hallelujah,2
loosely,2
overt,2
pelosi,2
referred,2
sugar,2
fulfilling,2
uss,2
hmmmmmm,2
dismissed,2
poise,2
sakes,2
whip,2
gender,2
mitt,2
theworldislaughingatyou,2
twittertwit,2
pedo,2
heavily,2
oligarch,2
coherent,2
developed,2
hinder,2
mildly,2
reduced,2
dullard,2
trained,2
logic,2
sedition,2
